work_year,job_title,job_category,salary_in_usd,experience_level,company_location
2023,Analytics Engineer,Leadership and Management,200000,Executive,United States
2023,Analytics Engineer,Leadership and Management,170000,Executive,United States
2023,Data Scientist,Data Science and Research,191765,Senior,United States
2023,Data Scientist,Data Science and Research,134236,Senior,United States
2023,Data Scientist,Data Science and Research,198800,Senior,United States
2023,Data Scientist,Data Science and Research,90700,Senior,United States
2023,BI Developer,BI and Visualization,154800,Mid-level,United States
2023,BI Developer,BI and Visualization,76300,Mid-level,United States
2023,Data Lead,Leadership and Management,130000,Mid-level,United States
2023,Data Lead,Leadership and Management,115000,Mid-level,United States
2023,Data Analyst,Data Analysis,42107,Mid-level,Germany
2023,Machine Learning Engineer,Machine Learning and AI,200000,Mid-level,United States
2023,Data Architect,Data Architecture and Modeling,155000,Senior,United States
2023,Data Manager,Leadership and Management,115500,Mid-level,United States
2023,Data Manager,Leadership and Management,73500,Mid-level,United States
2023,Data Scientist,Data Science and Research,179000,Senior,United States
2023,Data Scientist,Data Science and Research,109000,Senior,United States
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,221000,Senior,United States
2023,Machine Learning Infrastructure Engineer,Machine Learning and AI,180000,Senior,United States
2023,Data Scientist,Data Science and Research,233300,Senior,United States
2023,Data Scientist,Data Science and Research,155500,Senior,United States
2023,Research Engineer,Data Science and Research,306000,Senior,United States
2023,Research Engineer,Data Science and Research,180000,Senior,United States
2023,Applied Scientist,Data Science and Research,212800,Senior,United States
2023,Applied Scientist,Data Science and Research,115100,Senior,United States
2023,Data Analyst,Data Analysis,117500,Senior,United States
2023,Data Analyst,Data Analysis,86720,Senior,United States
2023,Data Analyst,Data Analysis,150000,Mid-level,United States
2023,Data Analyst,Data Analysis,90000,Executive,United States
2023,Data Analyst,Data Analysis,70000,Executive,United States
2023,Data Scientist,Data Science and Research,212800,Senior,United States
2023,Data Scientist,Data Science and Research,111600,Senior,United States
2023,BI Developer,BI and Visualization,135000,Senior,United States
2023,BI Developer,BI and Visualization,110000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,175000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,208450,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,151600,Senior,United States
2023,Data Scientist,Data Science and Research,324000,Senior,United States
2023,Data Scientist,Data Science and Research,159000,Senior,United States
2023,Data Scientist,Data Science and Research,155000,Mid-level,United States
2023,Data Scientist,Data Science and Research,135000,Mid-level,United States
2023,Data Engineer,Data Engineering,223250,Senior,United States
2023,Data Engineer,Data Engineering,156275,Senior,United States
2023,Data Engineer,Data Engineering,220000,Senior,United States
2023,Analytics Engineer,Leadership and Management,245000,Senior,United States
2023,Analytics Engineer,Leadership and Management,185000,Senior,United States
2023,Data Analyst,Data Analysis,67500,Mid-level,United States
2023,Data Analyst,Data Analysis,46500,Mid-level,United States
2023,ML Engineer,Machine Learning and AI,270000,Senior,United States
2023,ML Engineer,Machine Learning and AI,232200,Senior,United States
2023,Data Engineer,Data Engineering,43187,Mid-level,Poland
2023,Data Analyst,Data Analysis,78000,Mid-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,370000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,178200,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,115000,Senior,United States
2023,Data Scientist,Data Science and Research,204000,Mid-level,United States
2023,Data Engineer,Data Engineering,143000,Mid-level,United States
2023,Data Engineer,Data Engineering,95000,Mid-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,240000,Senior,United States
2023,Data Scientist,Data Science and Research,156400,Senior,United States
2023,Data Analyst,Data Analysis,168000,Senior,Canada
2023,Data Analyst,Data Analysis,112000,Senior,Canada
2023,Data Scientist,Data Science and Research,253430,Senior,United States
2023,Data Scientist,Data Science and Research,212780,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,265800,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,165500,Senior,United States
2023,Data Engineer,Data Engineering,193000,Senior,United States
2023,Data Engineer,Data Engineering,134000,Senior,United States
2023,AI Engineer,Machine Learning and AI,180000,Senior,United States
2023,AI Engineer,Machine Learning and AI,150000,Senior,United States
2023,Data Developer,Leadership and Management,120681,Mid-level,United States
2023,Data Developer,Leadership and Management,72409,Mid-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,180000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,139750,Senior,United States
2023,Data Engineer,Data Engineering,254000,Senior,United States
2023,AI Developer,Machine Learning and AI,260000,Senior,United States
2023,AI Developer,Machine Learning and AI,192000,Senior,United States
2023,Data Scientist,Data Science and Research,272290,Senior,United States
2023,Data Scientist,Data Science and Research,169374,Senior,United States
2023,Principal Data Scientist,Data Science and Research,195000,Senior,United States
2023,Data Science Lead,Data Science and Research,204500,Senior,United States
2023,Data Science Lead,Data Science and Research,142200,Senior,United States
2023,Business Data Analyst,Data Analysis,17000,Mid-level,Russia
2023,Data Engineer,Data Engineering,181500,Senior,United States
2023,Data Engineer,Data Engineering,112200,Senior,United States
2023,Machine Learning Researcher,Machine Learning and AI,150000,Mid-level,United States
2023,Machine Learning Researcher,Machine Learning and AI,100000,Mid-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,250500,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,166600,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,247500,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,172200,Senior,United States
2023,Data Scientist,Data Science and Research,223290,Senior,United States
2023,Data Scientist,Data Science and Research,131310,Senior,United States
2020,Staff Data Analyst,Data Analysis,44753,Entry-level,Canada
2023,AI Engineer,Machine Learning and AI,35000,Entry-level,Germany
2023,AI Developer,Machine Learning and AI,53984,Senior,Italy
2023,Machine Learning Scientist,Machine Learning and AI,204500,Senior,Canada
2023,Machine Learning Scientist,Machine Learning and AI,142200,Senior,Canada
2023,Research Scientist,Data Science and Research,220000,Senior,United States
2023,Research Scientist,Data Science and Research,140000,Senior,United States
2023,Research Analyst,Data Science and Research,135960,Senior,United States
2023,Research Analyst,Data Science and Research,70960,Senior,United States
2023,Data Engineer,Data Engineering,128750,Senior,United States
2023,Data Engineer,Data Engineering,86250,Senior,United States
2023,Data Engineer,Data Engineering,110736,Senior,United Kingdom
2023,Data Engineer,Data Engineering,92280,Senior,United Kingdom
2023,Data Analyst,Data Analysis,185100,Senior,United States
2023,Data Analyst,Data Analysis,133300,Senior,United States
2023,Research Engineer,Data Science and Research,150000,Senior,United States
2023,Data Engineer,Data Engineering,75000,Senior,United States
2023,AI Developer,Machine Learning and AI,130000,Entry-level,United States
2023,Data Analyst,Data Analysis,73824,Senior,United Kingdom
2023,Data Analyst,Data Analysis,61520,Senior,United Kingdom
2023,ML Engineer,Machine Learning and AI,85000,Mid-level,United States
2023,Data Manager,Leadership and Management,80000,Mid-level,United States
2023,Data Manager,Leadership and Management,70000,Mid-level,United States
2023,Data Scientist,Data Science and Research,260000,Senior,United States
2023,Data Manager,Leadership and Management,105000,Senior,United States
2023,Data Manager,Leadership and Management,80000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,150000,Senior,Canada
2023,Machine Learning Engineer,Machine Learning and AI,95000,Senior,Canada
2023,Data Engineer,Data Engineering,204750,Senior,United States
2023,Data Engineer,Data Engineering,153550,Senior,United States
2023,Data Engineer,Data Engineering,141000,Senior,United States
2023,Data Engineer,Data Engineering,175000,Senior,United States
2023,Research Scientist,Data Science and Research,120000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,207611,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,127876,Senior,United States
2023,Data Scientist,Data Science and Research,170000,Mid-level,United States
2023,Data Scientist,Data Science and Research,144500,Mid-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,255360,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,212800,Senior,United States
2023,Data Analyst,Data Analysis,106400,Senior,United States
2023,Data Analyst,Data Analysis,81800,Senior,United States
2023,Data Developer,Leadership and Management,130000,Mid-level,United States
2023,Data Developer,Leadership and Management,69139,Mid-level,United States
2023,Business Intelligence Analyst,BI and Visualization,100631,Mid-level,Canada
2023,Business Intelligence Analyst,BI and Visualization,80505,Mid-level,Canada
2023,Data Infrastructure Engineer,Data Engineering,300105,Senior,United States
2023,Data Infrastructure Engineer,Data Engineering,151090,Senior,United States
2023,Machine Learning Software Engineer,Machine Learning and AI,217600,Mid-level,United States
2023,Machine Learning Software Engineer,Machine Learning and AI,145000,Mid-level,United States
